date,year,quarter,rank,movie_cd,movie_nm,screen_count,show_count,audience_cnt,audience_acc,screen_share
2020-03-18,2020,2020Q1,2,20204791,다크 워터스 ,492,1231,5780,78515,17.172774869109947
2020-03-18,2020,2020Q1,3,20192399,1917,477,1074,5495,626353,16.649214659685864
2020-03-18,2020,2020Q1,4,20193321,정직한 후보,310,489,2956,1507894,10.820244328097731
2020-03-18,2020,2020Q1,5,20180962,지푸라기라도 잡고 싶은 짐승들,319,550,1958,603627,11.13438045375218
2020-03-18,2020,2020Q1,6,20192240,작은 아씨들,256,384,1864,840220,8.93542757417103
2020-03-18,2020,2020Q1,7,20180523,스타 이즈 본,217,290,1726,511628,7.574171029668412
2020-03-18,2020,2020Q1,8,20010238,메멘토,110,163,843,26290,3.8394415357766145
2020-03-18,2020,2020Q1,9,20192751,찬실이는 복도 많지,86,131,722,17236,3.00174520069808
2020-03-18,2020,2020Q1,10,20135428,어바웃 타임,63,86,669,3431288,2.1989528795811517
2020-03-19,2020,2020Q1,1,20199842,인비저블맨,517,1287,6953,451518,18.339836821567932
2020-03-19,2020,2020Q1,2,20192399,1917,460,1030,6078,632431,16.317843206810924
2020-03-19,2020,2020Q1,3,20204791,다크 워터스 ,460,1019,4156,82671,16.317843206810924
2020-03-19,2020,2020Q1,4,20205096,세인트 아가타 ,390,744,2903,3068,13.834693153600567
2020-03-19,2020,2020Q1,5,20193321,정직한 후보,257,409,2087,1509981,9.116708052500886
2020-03-19,2020,2020Q1,6,20180962,지푸라기라도 잡고 싶은 짐승들,260,423,1407,605034,9.223128769067044
2020-03-19,2020,2020Q1,7,20192240,작은 아씨들,211,309,1342,841562,7.484923731819794
2020-03-19,2020,2020Q1,8,20180523,스타 이즈 본,185,265,1293,512921,6.56261085491309
2020-03-19,2020,2020Q1,9,20204340,시원찮은 그녀를 위한 육성방법 피날레,45,60,960,13456,1.596310748492373
2020-03-19,2020,2020Q1,10,20167542,분노의 질주: 더 익스트림,34,120,842,3654080,1.2061014544164597
2020-03-20,2020,2020Q1,1,20199842,인비저블맨,554,1400,8918,460436,18.722541399121326
2020-03-20,2020,2020Q1,2,20192399,1917,501,1073,7247,639678,16.931395741804664
2020-03-20,2020,2020Q1,3,20204791,다크 워터스 ,460,1028,4453,87124,15.54579249746536
2020-03-20,2020,2020Q1,4,20193321,정직한 후보,282,452,2494,1512475,9.530246704967894
2020-03-20,2020,2020Q1,5,20205096,세인트 아가타 ,365,654,2012,5080,12.335248394727948
2020-03-20,2020,2020Q1,6,20180523,스타 이즈 본,201,278,1695,514616,6.792835417370734
2020-03-20,2020,2020Q1,7,20192240,작은 아씨들,225,330,1528,843090,7.603920243325447
2020-03-20,2020,2020Q1,8,20180962,지푸라기라도 잡고 싶은 짐승들,261,428,1500,606534,8.820547482257519
2020-03-20,2020,2020Q1,9,20167542,분노의 질주: 더 익스트림,35,123,874,3654954,1.1828320378506252
2020-03-20,2020,2020Q1,10,20135428,어바웃 타임,75,91,786,3432668,2.5346400811084826
2020-03-21,2020,2020Q1,1,20199842,인비저블맨,593,1645,17375,477811,18.577694235588975
2020-03-21,2020,2020Q1,2,20192399,1917,546,1372,14638,654316,17.105263157894736
2020-03-21,2020,2020Q1,3,20204791,다크 워터스 ,504,1296,9116,96240,15.789473684210526
2020-03-21,2020,2020Q1,4,20193321,정직한 후보,312,573,4299,1516774,9.774436090225564
2020-03-21,2020,2020Q1,5,20192240,작은 아씨들,246,384,2694,845784,7.7067669172932325
2020-03-21,2020,2020Q1,6,20180962,지푸라기라도 잡고 싶은 짐승들,294,524,2662,609196,9.210526315789473
2020-03-21,2020,2020Q1,7,20205096,세인트 아가타 ,370,685,2648,7728,11.591478696741854
2020-03-21,2020,2020Q1,8,20180523,스타 이즈 본,211,313,2478,517094,6.610275689223058
2020-03-21,2020,2020Q1,9,20135428,어바웃 타임,81,112,1522,3434190,2.537593984962406
2020-03-21,2020,2020Q1,10,20167542,분노의 질주: 더 익스트림,35,142,1395,3656349,1.0964912280701753
2020-03-22,2020,2020Q1,1,20199842,인비저블맨,594,1651,15438,493249,18.971574576812518
2020-03-22,2020,2020Q1,2,20192399,1917,543,1359,12275,666591,17.342702012136698
2020-03-22,2020,2020Q1,3,20204791,다크 워터스 ,499,1216,7190,103430,15.937400191632067
2020-03-22,2020,2020Q1,4,20193321,정직한 후보,309,568,4032,1520806,9.869051421271159
2020-03-22,2020,2020Q1,5,20180962,지푸라기라도 잡고 싶은 짐승들,298,539,2840,612036,9.517725966145003
2020-03-22,2020,2020Q1,6,20192240,작은 아씨들,225,360,2170,847954,7.186202491216864
2020-03-22,2020,2020Q1,7,20180523,스타 이즈 본,206,303,2069,519163,6.579367614180772
2020-03-22,2020,2020Q1,8,20205096,세인트 아가타 ,344,589,1938,9666,10.986905142127117
2020-03-22,2020,2020Q1,9,20135428,어바웃 타임,78,113,1288,3435478,2.491216863621846
2020-03-22,2020,2020Q1,10,20167542,분노의 질주: 더 익스트림,35,137,1188,3657537,1.1178537208559567
2020-03-23,2020,2020Q1,1,20199842,인비저블맨,500,1206,5904,499153,19.312475859405176
2020-03-23,2020,2020Q1,2,20192399,1917,469,1009,4671,671262,18.115102356122055
2020-03-23,2020,2020Q1,3,20204791,다크 워터스 ,392,770,2349,105779,15.140981073773657
2020-03-23,2020,2020Q1,4,20193321,정직한 후보,237,385,1313,1522119,9.154113557358054
2020-03-23,2020,2020Q1,5,20180962,지푸라기라도 잡고 싶은 짐승들,232,353,1024,613060,8.960988798764001
2020-03-23,2020,2020Q1,6,20192240,작은 아씨들,191,276,999,848953,7.377365778292777
2020-03-23,2020,2020Q1,7,20180523,스타 이즈 본,157,217,889,520052,6.0641174198532255
2020-03-23,2020,2020Q1,8,19980231,트루먼 쇼,104,163,883,13412,4.016994978756276
2020-03-23,2020,2020Q1,9,20205096,세인트 아가타 ,242,350,748,10414,9.347238315952106
2020-03-23,2020,2020Q1,10,20135428,어바웃 타임,65,90,544,3436022,2.5106218617226728
2020-03-24,2020,2020Q1,1,20199842,인비저블맨,483,1130,5210,504363,18.54126679462572
2020-03-24,2020,2020Q1,2,20192399,1917,489,1024,4775,676037,18.771593090211134
2020-03-24,2020,2020Q1,3,20204791,다크 워터스 ,404,790,2460,108239,15.508637236084452
2020-03-24,2020,2020Q1,4,20193321,정직한 후보,238,390,1297,1523416,9.136276391554702
2020-03-24,2020,2020Q1,5,20180962,지푸라기라도 잡고 싶은 짐승들,236,374,1156,614216,9.059500959692897
2020-03-24,2020,2020Q1,6,20192240,작은 아씨들,190,289,1077,850030,7.293666026871401
2020-03-24,2020,2020Q1,7,20180523,스타 이즈 본,168,227,965,521017,6.449136276391555
2020-03-24,2020,2020Q1,8,19980231,트루먼 쇼,104,160,915,14327,3.99232245681382
2020-03-24,2020,2020Q1,9,20205096,세인트 아가타 ,229,324,753,11167,8.790786948176583
2020-03-24,2020,2020Q1,10,20135428,어바웃 타임,64,86,627,3436649,2.4568138195777354
2020-03-25,2020,2020Q1,1,20167904,라라랜드,127,342,9903,3611902,4.838095238095238
2020-03-25,2020,2020Q1,2,20205708,스케어리 스토리:어둠의 속삭임 ,186,524,8315,8457,7.085714285714285
2020-03-25,2020,2020Q1,3,20204107,주디,474,1289,8301,10991,18.057142857142857
2020-03-25,2020,2020Q1,4,20199842,인비저블맨,407,889,6324,510687,15.504761904761905
2020-03-25,2020,2020Q1,5,20192399,1917,418,832,6269,682306,15.923809523809524
2020-03-25,2020,2020Q1,6,20204791,다크 워터스 ,338,546,2622,110861,12.876190476190477
2020-03-25,2020,2020Q1,7,20206424,사랑하고 있습니까,295,609,2384,2652,11.238095238095239
2020-03-25,2020,2020Q1,8,20199981,눈의 여왕4,10,10,1892,211012,0.38095238095238093
2020-03-25,2020,2020Q1,9,20090528,페임,173,276,1272,635645,6.590476190476191
2020-03-25,2020,2020Q1,10,20193321,정직한 후보,197,256,1139,1524555,7.504761904761905
2020-03-26,2020,2020Q1,1,20204107,주디,439,1128,5255,16246,20.884871550903902
2020-03-26,2020,2020Q1,2,20199842,인비저블맨,380,740,4359,515046,18.07802093244529
2020-03-26,2020,2020Q1,3,20205708,스케어리 스토리:어둠의 속삭임 ,186,470,4270,12727,8.84871550903901
2020-03-26,2020,2020Q1,4,20192399,1917,363,665,3538,685844,17.26926736441484
2020-03-26,2020,2020Q1,5,20167904,라라랜드,100,279,2840,3614742,4.757373929590866
2020-03-26,2020,2020Q1,6,20190280,날씨의 아이,18,36,2012,662266,0.8563273073263558
2020-03-26,2020,2020Q1,7,20206141,바이올렛 에버가든 – 영원과 자동 수기 인형 -,58,94,1889,1889,2.759276879162702
2020-03-26,2020,2020Q1,8,20161872,너의 이름은.,15,31,1681,3717830,0.7136060894386299
2020-03-26,2020,2020Q1,9,20204791,다크 워터스 ,270,401,1338,112199,12.844909609895339
2020-03-26,2020,2020Q1,10,20206424,사랑하고 있습니까,273,480,1244,3896,12.987630827783065
2020-03-27,2020,2020Q1,1,20204107,주디,472,1212,5829,22075,20.4683434518647
2020-03-27,2020,2020Q1,2,20199842,인비저블맨,399,799,4901,519947,17.30268863833478
2020-03-27,2020,2020Q1,3,20192399,1917,404,719,4537,690381,17.519514310494362
2020-03-27,2020,2020Q1,4,20205708,스케어리 스토리:어둠의 속삭임 ,185,472,3772,16499,8.022549869904596
2020-03-27,2020,2020Q1,5,20167904,라라랜드,118,313,2653,3617395,5.117085862966175
2020-03-27,2020,2020Q1,6,20190280,날씨의 아이,19,38,1826,664092,0.823937554206418
2020-03-27,2020,2020Q1,7,20204791,다크 워터스 ,277,417,1567,113766,12.012142237640937
2020-03-27,2020,2020Q1,8,20206424,사랑하고 있습니까,267,471,1341,5237,11.578490893321769
2020-03-27,2020,2020Q1,9,20161872,너의 이름은.,16,32,1333,3719163,0.6938421509106678
2020-03-27,2020,2020Q1,10,20090528,페임,149,219,1189,637569,6.461405030355594
2020-03-28,2020,2020Q1,1,20204107,주디,479,1358,10310,32385,18.97029702970297
2020-03-28,2020,2020Q1,2,20199842,인비저블맨,410,920,8728,528675,16.237623762376238
2020-03-28,2020,2020Q1,3,20192399,1917,408,845,8249,698630,16.15841584158416
2020-03-28,2020,2020Q1,4,20205708,스케어리 스토리:어둠의 속삭임 ,177,504,5570,22069,7.009900990099011
2020-03-28,2020,2020Q1,5,20167904,라라랜드,120,369,3595,3620990,4.752475247524752
2020-03-28,2020,2020Q1,6,20204791,다크 워터스 ,293,473,2552,116318,11.603960396039605
2020-03-28,2020,2020Q1,7,20190280,날씨의 아이,19,38,2049,666141,0.7524752475247525
2020-03-28,2020,2020Q1,8,20206424,사랑하고 있습니까,258,477,1768,7005,10.217821782178218
2020-03-28,2020,2020Q1,9,20090528,페임,177,283,1544,639113,7.009900990099011
2020-03-28,2020,2020Q1,10,20193321,정직한 후보,184,276,1541,1527765,7.2871287128712865
2020-03-29,2020,2020Q1,1,20204107,주디,474,1299,8544,40929,18.94484412470024
2020-03-29,2020,2020Q1,2,20192399,1917,406,854,7544,706174,16.227018385291768
2020-03-29,2020,2020Q1,3,20199842,인비저블맨,411,909,7320,535995,16.426858513189448
2020-03-29,2020,2020Q1,4,20205708,스케어리 스토리:어둠의 속삭임 ,176,480,4267,26336,7.034372501998401
2020-03-29,2020,2020Q1,5,20167904,라라랜드,113,340,2954,3623944,4.51638689048761
2020-03-29,2020,2020Q1,6,20204791,다크 워터스 ,290,457,2518,118836,11.590727418065548
2020-03-29,2020,2020Q1,7,20190280,날씨의 아이,19,40,1906,668047,0.759392486011191
2020-03-29,2020,2020Q1,8,20206424,사랑하고 있습니까,259,491,1744,8749,10.35171862509992
2020-03-29,2020,2020Q1,9,20193321,정직한 후보,187,275,1565,1529330,7.474020783373302
2020-03-29,2020,2020Q1,10,20180962,지푸라기라도 잡고 싶은 짐승들,167,226,1350,618938,6.6746602717825745
2020-03-30,2020,2020Q1,1,20204107,주디,383,876,4279,45208,19.65110312981016
2020-03-30,2020,2020Q1,2,20192399,1917,347,591,3415,709589,17.804002052334532
2020-03-30,2020,2020Q1,3,20199842,인비저블맨,336,578,3083,539078,17.2396100564392
2020-03-30,2020,2020Q1,4,20205708,스케어리 스토리:어둠의 속삭임 ,157,353,1841,28177,8.05541303232427
2020-03-30,2020,2020Q1,5,20204791,다크 워터스 ,246,318,1728,120564,12.621857362750127
2020-03-30,2020,2020Q1,6,20167904,라라랜드,105,265,1420,3625364,5.38737814263725
2020-03-30,2020,2020Q1,7,20190280,날씨의 아이,19,31,1061,669108,0.9748589020010261
2020-03-30,2020,2020Q1,8,20206424,사랑하고 있습니까,198,294,762,9511,10.159055926115956
2020-03-30,2020,2020Q1,9,20161872,너의 이름은.,16,26,689,3722312,0.8209338122113904
2020-03-30,2020,2020Q1,10,20193321,정직한 후보,142,180,644,1529974,7.28578758337609
2020-03-31,2020,2020Q1,1,20204107,주디,407,968,6405,51613,18.474807081252838
2020-03-31,2020,2020Q1,2,20192399,1917,379,657,5338,714927,17.203812982296867
2020-03-31,2020,2020Q1,3,20199842,인비저블맨,353,633,3931,543009,16.023604176123467
2020-03-31,2020,2020Q1,4,20204791,다크 워터스 ,265,353,2316,122880,12.029051293690422
2020-03-31,2020,2020Q1,5,20205708,스케어리 스토리:어둠의 속삭임 ,154,352,1997,30174,6.990467544257831
2020-03-31,2020,2020Q1,6,20167904,라라랜드,107,262,1544,3626908,4.857013163867453
2020-03-31,2020,2020Q1,7,20206424,사랑하고 있습니까,229,343,1162,10673,10.394916023604175
2020-03-31,2020,2020Q1,8,20193321,정직한 후보,161,222,1036,1531010,7.308216068996823
2020-03-31,2020,2020Q1,9,20190280,날씨의 아이,18,30,1003,670111,0.8170676350431231
2020-03-31,2020,2020Q1,10,20180962,지푸라기라도 잡고 싶은 짐승들,130,161,953,620398,5.901044030866999
2020-04-01,2020,2020Q2,1,20205262,엽문4: 더 파이널,175,509,6165,6165,9.798432250839866
2020-04-01,2020,2020Q2,2,20204107,주디,346,730,4105,55718,19.372900335946248
2020-04-01,2020,2020Q2,3,20192399,1917,341,589,3745,718672,19.092945128779395
2020-04-01,2020,2020Q2,4,20199842,인비저블맨,296,489,2373,545382,16.573348264277715
2020-04-01,2020,2020Q2,5,20206446,n번째 이별 중,157,335,2148,2212,8.790593505039194
2020-04-01,2020,2020Q2,6,20205708,스케어리 스토리:어둠의 속삭임 ,209,416,1893,32067,11.702127659574469
2020-04-01,2020,2020Q2,7,20190280,날씨의 아이,19,34,1439,671550,1.0638297872340425
2020-04-01,2020,2020Q2,8,20167904,라라랜드,85,202,1091,3627999,4.759238521836506
2020-04-01,2020,2020Q2,9,20161872,너의 이름은.,15,23,892,3723986,0.8398656215005599
2020-04-01,2020,2020Q2,10,20204791,다크 워터스 ,143,188,806,123686,8.006718924972004
2020-04-02,2020,2020Q2,1,20205262,엽문4: 더 파이널,170,503,4799,10964,9.376723662437948
2020-04-02,2020,2020Q2,2,20204107,주디,323,598,2791,58509,17.8157749586321
2020-04-02,2020,2020Q2,3,20205841,더 터닝 ,275,528,2714,2854,15.168229453943741
2020-04-02,2020,2020Q2,4,20192399,1917,307,481,2591,721263,16.933259790402648
2020-04-02,2020,2020Q2,5,20199842,인비저블맨,245,379,1633,547015,13.513513513513514
2020-04-02,2020,2020Q2,6,20204340,시원찮은 그녀를 위한 육성방법 피날레,23,28,1378,18142,1.26861555432984
2020-04-02,2020,2020Q2,7,20206446,n번째 이별 중,157,307,1276,3488,8.659680088251518
2020-04-02,2020,2020Q2,8,20205708,스케어리 스토리:어둠의 속삭임 ,178,311,1139,33206,9.817981246552675
2020-04-02,2020,2020Q2,9,20167904,라라랜드,80,166,909,3628908,4.4125758411472695
2020-04-02,2020,2020Q2,10,20205321,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,55,84,765,765,3.033645890788748
2020-04-03,2020,2020Q2,1,20205262,엽문4: 더 파이널,175,504,4280,15244,9.358288770053475
2020-04-03,2020,2020Q2,2,20204107,주디,319,590,2901,61410,17.058823529411764
2020-04-03,2020,2020Q2,3,20192399,1917,313,503,2784,724047,16.737967914438503
2020-04-03,2020,2020Q2,4,20205841,더 터닝 ,256,476,1956,4810,13.689839572192513
2020-04-03,2020,2020Q2,5,20199842,인비저블맨,252,399,1693,548708,13.475935828877006
2020-04-03,2020,2020Q2,6,20206446,n번째 이별 중,155,332,1389,4877,8.288770053475936
2020-04-03,2020,2020Q2,7,20205708,스케어리 스토리:어둠의 속삭임 ,183,300,1131,34337,9.786096256684491
2020-04-03,2020,2020Q2,8,20167904,라라랜드,77,171,960,3629868,4.117647058823529
2020-04-03,2020,2020Q2,9,20180962,지푸라기라도 잡고 싶은 짐승들,52,68,772,621719,2.7807486631016043
2020-04-03,2020,2020Q2,10,20204791,다크 워터스 ,88,109,371,124428,4.705882352941177
2020-04-04,2020,2020Q2,1,20205262,엽문4: 더 파이널,199,618,8288,23532,9.391222274657858
2020-04-04,2020,2020Q2,2,20192399,1917,362,638,5681,729728,17.08352996696555
2020-04-04,2020,2020Q2,3,20204107,주디,352,718,5010,66420,16.611609249646058
2020-04-04,2020,2020Q2,4,20199842,인비저블맨,280,497,3453,552161,13.213780084945729
2020-04-04,2020,2020Q2,5,20206446,n번째 이별 중,171,396,2906,7783,8.069844266163283
2020-04-04,2020,2020Q2,6,20205841,더 터닝 ,294,549,2843,7653,13.874469089193015
2020-04-04,2020,2020Q2,7,20205708,스케어리 스토리:어둠의 속삭임 ,207,376,1947,36284,9.76875884851345
2020-04-04,2020,2020Q2,8,20167904,라라랜드,89,196,1618,3631486,4.200094384143464
2020-04-04,2020,2020Q2,9,20204791,다크 워터스 ,119,150,721,125149,5.615856536101934
2020-04-04,2020,2020Q2,10,20010013,봄날은 간다,46,77,551,7482,2.1708352996696556
2020-04-05,2020,2020Q2,1,20205262,엽문4: 더 파이널,206,618,7576,31108,10.053684724255735
2020-04-05,2020,2020Q2,2,20192399,1917,358,641,5213,734941,17.471937530502686
2020-04-05,2020,2020Q2,3,20204107,주디,347,704,3509,69929,16.93509028794534
2020-04-05,2020,2020Q2,4,20199842,인비저블맨,276,478,3076,555237,13.469985358711567
2020-04-05,2020,2020Q2,5,20206446,n번째 이별 중,164,381,2520,10303,8.003904343582235
2020-04-05,2020,2020Q2,6,20205841,더 터닝 ,269,486,2362,10015,13.128355295265983
2020-04-05,2020,2020Q2,7,20205708,스케어리 스토리:어둠의 속삭임 ,212,365,1759,38043,10.346510492923377
2020-04-05,2020,2020Q2,8,20167904,라라랜드,92,196,1412,3632898,4.489995119570523
2020-04-05,2020,2020Q2,9,20204791,다크 워터스 ,118,157,569,125718,5.7589067837969745
2020-04-05,2020,2020Q2,10,20190280,날씨의 아이,7,13,562,672723,0.3416300634455832
2020-04-06,2020,2020Q2,1,20205262,엽문4: 더 파이널,183,487,2718,33826,11.165344722391703
2020-04-06,2020,2020Q2,2,20192399,1917,310,497,1907,736848,18.913971934106165
2020-04-06,2020,2020Q2,3,20204107,주디,281,486,1412,71341,17.144600366076876
2020-04-06,2020,2020Q2,4,20199842,인비저블맨,234,346,1302,556539,14.27699816961562
2020-04-06,2020,2020Q2,5,20206446,n번째 이별 중,145,287,1096,11399,8.84685784014643
2020-04-06,2020,2020Q2,6,20205841,더 터닝 ,204,321,976,10991,12.446613788895668
2020-04-06,2020,2020Q2,7,20205708,스케어리 스토리:어둠의 속삭임 ,158,233,745,38788,9.640024405125077
2020-04-06,2020,2020Q2,8,20167904,라라랜드,77,156,631,3633529,4.697986577181208
2020-04-06,2020,2020Q2,9,20205902,신과 나: 100일간의 거래,6,6,521,585,0.36607687614399026
2020-04-06,2020,2020Q2,10,20010013,봄날은 간다,41,68,228,8144,2.501525320317267
2020-04-07,2020,2020Q2,1,20205262,엽문4: 더 파이널,181,484,2472,36298,10.92335546167773
2020-04-07,2020,2020Q2,2,20192399,1917,299,474,1680,738528,18.044659022329512
2020-04-07,2020,2020Q2,3,20204107,주디,273,474,1346,72687,16.47555823777912
2020-04-07,2020,2020Q2,4,20199842,인비저블맨,225,325,1123,557662,13.578756789378394
2020-04-07,2020,2020Q2,5,20206446,n번째 이별 중,146,294,1085,12484,8.811104405552204
2020-04-07,2020,2020Q2,6,20205841,더 터닝 ,205,323,949,11940,12.371756185878093
2020-04-07,2020,2020Q2,7,20167904,라라랜드,78,160,705,3634234,4.707302353651177
2020-04-07,2020,2020Q2,8,20205708,스케어리 스토리:어둠의 속삭임 ,159,233,700,39488,9.595654797827398
2020-04-07,2020,2020Q2,9,20205902,신과 나: 100일간의 거래,6,6,521,1106,0.3621001810500905
2020-04-07,2020,2020Q2,10,20204791,다크 워터스 ,85,98,274,126184,5.1297525648762825
2020-04-08,2020,2020Q2,1,20205262,엽문4: 더 파이널,188,484,2476,38774,9.853249475890985
2020-04-08,2020,2020Q2,2,20192399,1917,309,531,2009,740537,16.19496855345912
2020-04-08,2020,2020Q2,3,20206402,오픈 더 도어 ,155,346,1760,1760,8.123689727463312
2020-04-08,2020,2020Q2,4,20204107,주디,265,460,1419,74106,13.88888888888889
2020-04-08,2020,2020Q2,5,20205902,신과 나: 100일간의 거래,240,358,1138,2244,12.578616352201259
2020-04-08,2020,2020Q2,6,20199842,인비저블맨,208,311,1075,558737,10.90146750524109
2020-04-08,2020,2020Q2,7,20206446,n번째 이별 중,145,289,1025,13509,7.599580712788261
2020-04-08,2020,2020Q2,8,20205841,더 터닝 ,189,281,853,12793,9.90566037735849
2020-04-08,2020,2020Q2,9,20167904,라라랜드,84,176,784,3635018,4.40251572327044
2020-04-08,2020,2020Q2,10,20205708,스케어리 스토리:어둠의 속삭임 ,125,177,597,40085,6.551362683438155
2020-04-09,2020,2020Q2,1,20205262,엽문4: 더 파이널,177,461,2232,41006,10.125858123569794
2020-04-09,2020,2020Q2,2,20192399,1917,305,518,1938,742475,17.448512585812356
2020-04-09,2020,2020Q2,3,20206402,오픈 더 도어 ,145,321,1448,3208,8.295194508009153
2020-04-09,2020,2020Q2,4,20204107,주디,255,414,1278,75384,14.588100686498857
2020-04-09,2020,2020Q2,5,20199842,인비저블맨,208,282,883,559620,11.899313501144166
2020-04-09,2020,2020Q2,6,20206446,n번째 이별 중,129,261,861,14370,7.379862700228832
2020-04-09,2020,2020Q2,7,20167904,라라랜드,70,145,646,3635664,4.004576659038902
2020-04-09,2020,2020Q2,8,20205902,신과 나: 100일간의 거래,198,279,620,2864,11.327231121281464
2020-04-09,2020,2020Q2,9,20205841,더 터닝 ,140,181,492,13285,8.009153318077804
2020-04-09,2020,2020Q2,10,20205190,사랑이 뭘까,121,151,490,940,6.922196796338673
2020-04-10,2020,2020Q2,1,20192399,1917,329,569,2530,745005,19.79542719614922
2020-04-10,2020,2020Q2,2,20205262,엽문4: 더 파이널,180,474,2438,43444,10.830324909747292
2020-04-10,2020,2020Q2,3,20206402,오픈 더 도어 ,155,320,1511,4719,9.326113116726836
2020-04-10,2020,2020Q2,4,20204107,주디,261,445,1499,76883,15.703971119133575
2020-04-10,2020,2020Q2,5,20199842,인비저블맨,204,296,1117,560737,12.274368231046932
2020-04-10,2020,2020Q2,6,20206446,n번째 이별 중,133,273,915,15285,8.002406738868832
2020-04-10,2020,2020Q2,7,20167904,라라랜드,80,166,780,3636444,4.813477737665464
2020-04-10,2020,2020Q2,8,20205902,신과 나: 100일간의 거래,185,255,611,3475,11.131167268351385
2020-04-10,2020,2020Q2,9,20128588,"그 시절, 우리가 좋아했던 소녀",30,48,518,47670,1.8050541516245486
2020-04-10,2020,2020Q2,10,20205190,사랑이 뭘까,105,133,490,1430,6.31768953068592
2020-04-11,2020,2020Q2,1,20192399,1917,360,727,7036,752041,18.720748829953198
2020-04-11,2020,2020Q2,2,20205262,엽문4: 더 파이널,195,582,5305,48749,10.14040561622465
2020-04-11,2020,2020Q2,3,20206402,오픈 더 도어 ,184,436,3526,8245,9.568382735309413
2020-04-11,2020,2020Q2,4,20204107,주디,314,563,2952,79835,16.328653146125845
2020-04-11,2020,2020Q2,5,20199842,인비저블맨,255,438,2725,563462,13.260530421216849
2020-04-11,2020,2020Q2,6,20206446,n번째 이별 중,156,358,1919,17204,8.11232449297972
2020-04-11,2020,2020Q2,7,20167904,라라랜드,87,190,1547,3637991,4.5241809672386895
2020-04-11,2020,2020Q2,8,20205902,신과 나: 100일간의 거래,240,357,1240,4715,12.480499219968799
2020-04-11,2020,2020Q2,9,20190280,날씨의 아이,22,45,1026,674071,1.1440457618304731
2020-04-11,2020,2020Q2,10,20205708,스케어리 스토리:어둠의 속삭임 ,110,170,849,41739,5.720228809152366
2020-04-12,2020,2020Q2,1,20192399,1917,364,728,7352,759393,19.934282584884993
2020-04-12,2020,2020Q2,2,20205262,엽문4: 더 파이널,200,589,5204,53953,10.952902519167578
2020-04-12,2020,2020Q2,3,20206402,오픈 더 도어 ,172,433,3709,11954,9.41949616648412
2020-04-12,2020,2020Q2,4,20204107,주디,315,554,2870,82705,17.250821467688937
2020-04-12,2020,2020Q2,5,20199842,인비저블맨,250,422,2752,566214,13.691128148959475
2020-04-12,2020,2020Q2,6,20206446,n번째 이별 중,159,337,1731,18935,8.707557502738226
2020-04-12,2020,2020Q2,7,20167904,라라랜드,88,197,1515,3639506,4.819277108433735
2020-04-12,2020,2020Q2,8,20190280,날씨의 아이,21,45,1152,675223,1.1500547645125958
2020-04-12,2020,2020Q2,9,20205902,신과 나: 100일간의 거래,218,314,1065,5780,11.938663745892661
2020-04-12,2020,2020Q2,10,20176767,"나는 내일, 어제의 너와 만난다",39,59,800,178258,2.135815991237678
2020-04-13,2020,2020Q2,1,20192399,1917,320,582,2390,761783,21.694915254237287
2020-04-13,2020,2020Q2,2,20206402,오픈 더 도어 ,158,362,1641,13595,10.711864406779661
2020-04-13,2020,2020Q2,3,20205262,엽문4: 더 파이널,172,413,1476,55429,11.661016949152541
2020-04-13,2020,2020Q2,4,20204107,주디,238,368,1095,83800,16.135593220338983
2020-04-13,2020,2020Q2,5,20199842,인비저블맨,185,259,939,567153,12.54237288135593
2020-04-13,2020,2020Q2,6,20206446,n번째 이별 중,130,247,710,19645,8.813559322033898
2020-04-13,2020,2020Q2,7,20206021,건즈 아킴보,5,5,632,1008,0.3389830508474576
2020-04-13,2020,2020Q2,8,20167904,라라랜드,67,145,598,3640104,4.542372881355932
2020-04-13,2020,2020Q2,9,20205902,신과 나: 100일간의 거래,164,214,509,6289,11.118644067796609
2020-04-13,2020,2020Q2,10,20176767,"나는 내일, 어제의 너와 만난다",36,54,403,178661,2.440677966101695
2020-04-14,2020,2020Q2,1,20192399,1917,317,570,2499,764282,21.133333333333333
2020-04-14,2020,2020Q2,2,20205262,엽문4: 더 파이널,173,409,1655,57084,11.533333333333333
2020-04-14,2020,2020Q2,3,20206402,오픈 더 도어 ,163,347,1547,15142,10.866666666666665
2020-04-14,2020,2020Q2,4,20204107,주디,246,383,1156,84956,16.400000000000002
2020-04-14,2020,2020Q2,5,20199842,인비저블맨,199,286,1027,568180,13.266666666666666
2020-04-14,2020,2020Q2,6,20206446,n번째 이별 중,127,231,690,20335,8.466666666666667
2020-04-14,2020,2020Q2,7,20167904,라라랜드,68,133,572,3640676,4.533333333333333
2020-04-14,2020,2020Q2,8,20176767,"나는 내일, 어제의 너와 만난다",36,55,443,179104,2.4
2020-04-14,2020,2020Q2,9,20205902,신과 나: 100일간의 거래,168,211,434,6723,11.200000000000001
2020-04-14,2020,2020Q2,10,20204741,비밀정보원: 인 더 프리즌 ,3,3,414,414,0.2
2020-04-15,2020,2020Q2,1,20206190,서치 아웃,338,839,5168,5168,17.19226856561546
2020-04-15,2020,2020Q2,2,20206021,건즈 아킴보,162,469,5048,6164,8.240081383519836
2020-04-15,2020,2020Q2,3,20192399,1917,276,497,4854,769136,14.038657171922686
